id,name,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,categories
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79662811,5,"Lives up to its promise, great product. Oil of Olay is worth the money. This review was collected as part of a promotion.",great product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,80027873,5,this product makes my face feel like I have de-aged by twenty years! This review was collected as part of a promotion.,drenched,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79629531,5,Product has been around for awhile and still delivers good results. This review was collected as part of a promotion.,Perfect,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79644462,5,After using a short time it totally changed the texture of my skin. This review was collected as part of a promotion.,This serum rocks!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,80109796,5,Love the effects of using Olay Deep Hydration Regenerating Cream This review was collected as part of a promotion.,Love this product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79891345,5,I like the feel and texture of my skin after using this product. This review was collected as part of a promotion.,Thirsty skin Hydration,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79644818,5,"No wrinkles for me, no worrying either because I have my OLAY !! This review was collected as part of a promotion.",OLAY and ME,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79572743,5,This product gives my face a starry appearance and a silky feel. This review was collected as part of a promotion.,Look and feel like stars and silk!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79895405,5,"Love the way this goes on smoothly, not too thick, just right! This review was collected as part of a promotion.",Awesome smoothness,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79659572,5,This is a great product. It smooth going on and not messy. This review was collected as part of a promotion.,Regenerist Deep Hydration Regenerating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79676566,5,I can tell a difference when I haven't applied the cream. This review was collected as part of a promotion.,this product true regenerates my skin,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79878388,5,The daily moisturizer is a wonderful feeling product. This review was collected as part of a promotion.,Daily Moisture,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79645291,5,"Great cream, smooth texture, non greasy, hydrates well This review was collected as part of a promotion.",Loving this,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79680131,5,Love my olay use it every day.For the last 2 years. This review was collected as part of a promotion.,olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79646958,5,"I have used this for years and don't even try anything else, I like it that well! It is the best moisturizer and soaks in quickly without any tacky feeling. This review was collected as part of a promotion.",Best moisturizer,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79542425,5,"I've been using this product for many years and I find it soothing and easy to use, quickly absorbs and leave my skin feeling and looking younger than I am. This review was collected as part of a promotion.",keeps my skin looking young.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,80075109,5,I have been using this product for along time and I don't want to choose another product. I am nearly 50 years old and this product make me look younger. This review was collected as part of a promotion.,this product help me look younger looking skin,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79891139,5,I love this! olay discontinued my old moisturizer years ago and I had to try a few out before I settled on this product. it soaks in well and I love it. This review was collected as part of a promotion.,light and airy,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,FALSE,79567599,5,"This product is inexpensive, absorbs into my skin quickly, delivers youthful results, makes my skin feels smooth and is contained to keep product fresh. This review was collected as part of a promotion.",This product is great in different categories,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79628585,5,"I use this product morning and night. When I use it in the morning, my foundation goes on great. When I use it at night, I wakeup with super soft skin. This review was collected as part of a promotion.",This product is a great mosturizer.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79880899,5,"I have been using this cream for years and continue to prefer this to all others because it is light weight, hydrating, and non-greasy! Great product! This review was collected as part of a promotion.",Been using for years!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79615735,5,"My skin is healthy and hydrated thanks to this wonderful product!! I get offers all the time to try others, but I won't use anything else on my face!! This review was collected as part of a promotion.",The best hydrating cream ever!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79956843,5,Love this product. Works as it says. Wish it was available earlier for all of the women who try to take good care of their skin for a reasonable cost. This review was collected as part of a promotion.,Regenerist Deep Hydration Regenerating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79675456,5,"Love the look I get when using this product, My skin looks refreshed, smooth and younger. This is a product I will continue to use for years to come. This review was collected as part of a promotion.",Just what I need,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79655398,5,I have used this moisturizer for quite a while now and I really needed it. I'll never look 18 again but at least I don't look nearly as old as I am. This review was collected as part of a promotion.,BEST FOR THIS OLD LADY,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79899021,5,I just trust it to keep my skin renewed. I see the results daily. I don't have to be looking and experimenting with other brands others than Olay. This review was collected as part of a promotion.,This is just a wonderful product.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79737280,5,this cream is great.make your feels so good. the dryness just dissappears and makes your skin feel so new and refreshed.love this cream IS PERFECT. This review was collected as part of a promotion.,the best cream for your face,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79897193,5,The only product I have ever used that I could truly tell made a difference in my skin. Even my husband commented how much younger my skin looked. This review was collected as part of a promotion.,Best Ever,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79894858,5,"GREAT product , but I expected nothing less from this company,I am a senior and as most seniors i am getting dry skin,this product is very good. This review was collected as part of a promotion.","Great product ,great company","Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79884229,5,use it for years easy always after a shower. tho I am 88 NO ONE has ever guess it always thin I am in eary 70s. even the nurses made me prove it This review was collected as part of a promotion.,wonderful and easy to use,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79884722,5,"I love this product. It has help to return my skin brightness and tightness. As I age, I recognized the need to support my health in all areas. This review was collected as part of a promotion.",This product has supported elasticity,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79893357,5,"Perfect, luxurious, clean smelling, quickly absorbing, deeply hydrating, sunblock protecting, moisturizing cream. This review was collected as part of a promotion.",Sunblock in the cream....amen,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79726322,5,This product is the best and I cant recommend it enough. Keeps my skin feeling fresh and healthy all year long! This review was collected as part of a promotion.,"Love, love love this product!","Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,FALSE,79902570,5,"This is the best moisturizer, feels so silky and hydrates really well. I am 60 years old and it's great for me This review was collected as part of a promotion.",Moisture,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79888375,5,I have used this product over the years and like how it leaves your skin feeling soft and moisturized all day. This review was collected as part of a promotion.,Smoothes your skin,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79659565,5,This product has done what claimed it could do. I am very satisfied with the product and will continue to use. This review was collected as part of a promotion.,This product was great!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,FALSE,79891949,5,I am in my seventies and get compliments all the time on my skin. I don't leave home without putting it on!!! This review was collected as part of a promotion.,I love this product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79659873,5,I love this cream as it softens my skin and being a senior lady I have found this product is the best for me. This review was collected as part of a promotion.,Regenerist deep hydration regenerating cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79966164,5,"I have been using this for 15+ years. It has given my face a smooth look. Really, really love this product. This review was collected as part of a promotion.",Very easy to apply,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79522498,5,The deep hydration regenerating cream works well with the deep pore scrub. Keeps my face soft and smooth. This review was collected as part of a promotion.,Another must!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79646226,5,"I can always count on this product, to keep my skin hydrated throughout the day, love all your products.. This review was collected as part of a promotion.",this product keeps my face hydrated,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79668430,5,I love the way this awesome moisturizer immediately soaks into my skin starting with the first treatment This review was collected as part of a promotion.,deeply penetrating moisturizer,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,FALSE,79963235,5,Love this stuff....it feels good and works. I makes my skin tone more even and keeps me fresh all day. This review was collected as part of a promotion.,skin feels hydrated,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79630275,5,"I thank you for this lovely product It is easy to apply, smooths on quickly and goes directly to work. This review was collected as part of a promotion.",thank you,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,80013951,5,This is a Great product and at a Great price! Will not use anything else but this line of products!! This review was collected as part of a promotion.,Love This Product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79644654,5,I recommend this to everyone I know regardless of age. It is an incredible product that actually works. This review was collected as part of a promotion.,Greatest product ever!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79887494,5,This product is good for my sencity skin. It help me a lot is the only one who my my dry skin nice . This review was collected as part of a promotion.,This product is the best,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79904767,5,I love this Olay product and always tell my friends to get it! it has made my skin feel like velvet! This review was collected as part of a promotion.,Luxiorious!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79898015,5,I love how my face and skin feel. I have tried other products but I always go right back to my olay. This review was collected as part of a promotion.,Love my olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79882099,5,I am a licensed aesthetician and have used medical grade products. My mother got me using this and it is an outstanding product This review was collected as part of a promotion.,Amazing results,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79644377,5,"Thought that this product was not greasy, went on smooth and made my skin feel soft. Also had a nice smell not to overpowering This review was collected as part of a promotion.",this product goes on easy,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79965276,5,"I love the entire line of Regenerist, they are the best products for my skin! My skin has a glow and looks fresh and natural. This review was collected as part of a promotion.",Regenerist Deep Moisturing,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79804459,5,Love this moisturizer! I use it every day and can definitely feel a difference in my skin. Softens without any greasy feel. This review was collected as part of a promotion.,So Soft but never greasy,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79642493,5,I just love this product! Makes my face feel so soft and helps the wrinkles around my eyes and forehead appear less wrinkled This review was collected as part of a promotion.,just love the product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79888719,5,I have been using the red cream for years- and love it! It is just as efficient as a similar pricey 'brand name cream. This review was collected as part of a promotion.,Qulaity product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79558145,5,I love the way Olay's Regenerist Deep Hydration Regenerating Cream makes my skin feel. In fact my whole family uses it. This review was collected as part of a promotion.,Love this Product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79899286,5,"works well, did not feel greasy. left skin feeling good. would recommend. could be better priced for the general public. This review was collected as part of a promotion.",Face cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79647023,5,For deep penetrating long lasting hydration you can't go wrong with Olay Regenerating Deep Hydration Regenerating Cream! This review was collected as part of a promotion.,Moisture Rich,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79646470,5,"good overall cream to use for just about all the issues you can have, no horrible after smell, smooth absorbs quickly This review was collected as part of a promotion.","simple, to the point","Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79649262,5,Really liked this cream very much. It really restored moisture to my skin which gave a much brighter look. Thank you. This review was collected as part of a promotion.,Great Moisturing effects!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79894107,5,"Love it, love it, I am 61 years young, with No wrinkles..... LOVE IT, LOVE IT, WHERE HAVE YOU BEEN ALL MY LIFE.... This review was collected as part of a promotion.",Regenerist Deep Hydration Regenerating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79631302,5,I love this product. I only use Olay for my face and people tell me that I do not look anywhere near my actual age. This review was collected as part of a promotion.,I love this product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79890090,5,I use this product on a daily basis. It has helped my skin feel smoother and healthier. I definitely recommend it! This review was collected as part of a promotion.,Great product!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79662716,5,"This product goes on smoothly, feels great and your skin just shines and looks younger in just a few days. I recommend that everyone use it. This review was collected as part of a promotion.",Regenerist Deep Hydration Regenerating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79908978,5,My skin needs extra hydration because I work inside an aircraft where there is 0 humidity. My skin soaks up the moisture from this product This review was collected as part of a promotion.,I love that it has no fragrance.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79661259,5,I have been using this product for quite some time and it really helps my skin.I use it at night before I go to bed and would like samples. This review was collected as part of a promotion.,Regenerist,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79671565,5,This cream is rich. It makes my sensitive skin feel moisturized without feeling greasy and no harsh products to irritate it. I Love It !!! This review was collected as part of a promotion.,This product is terrific !!!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,80017435,5,"This cream is amazing. It makes my skin feel great and I know that it's working because people have said to me, Your skin looks great! This review was collected as part of a promotion.",Regenerist Deep Hydration Regenerating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79561525,5,I just love this product. I could not believe my skin after just the first use. My skin feels so much better now that I've been using it! This review was collected as part of a promotion.,Regenerist Deep Hydrating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,80087647,5,"After using so many products over the years, I have finally found one that works. Thank you for coming out with this wonderful product. This review was collected as part of a promotion.",this product is the best!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79523072,5,"This product really works. Almost immediately noticed smoother, more even toned skin. People were also commenting my skin looked younger. This review was collected as part of a promotion.",Product is soft and not greasy.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79881401,5,"I love this product to give my skin a soft and hydrated look. As I age, I look to the regenerist products to hold back the time clock. This review was collected as part of a promotion.",Great Hydration for aging skin,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79725860,5,I love how the hydration regenerating cream is non greasy and just feels right. I must admint....I love the whole :Regenerist line. This review was collected as part of a promotion.,Non greasy-just right,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79728226,5,This cream really is hydrating! Non-greasy and just melts into your skin. I love the way my skin feels after I have used this product. This review was collected as part of a promotion.,Excellent product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79529376,5,I love this product for how my face feels after I apply it. I keep this cream by my computer to remind me to moisturize my face daily. This review was collected as part of a promotion.,My go to moisturizer,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
